ident,name,latitude_deg,longitude_deg,elevation_ft,iso_country,municipality,iata_code,local_code
YLOY,Longwarry Airport,-38.10829926,145.7779999,,AU,,,
YLP,Mingan Airport,50.2869,-64.1528,70,CA,Mingan,YLP,
YLPR,Lake Pedder Airport,-43.04999924,146.3329926,,AU,,,
YLRA,Laura Airport,-15.55000019,144.4499969,,AU,,LUU,
YLRD,Lightning Ridge Airport,-29.45669937,147.9839935,540,AU,,LHG,
YLRE,Longreach Airport,-23.43420029,144.2799988,627,AU,Longreach,LRE,
YLRG,Lorna Glen Homestead Airport,-26.2166996,121.5500031,,AU,,,
YLRN,Lorraine Station Airport,-22.5333004,143.5169983,,AU,,,
YLRS,New Laura Airport,-15.18330002,144.3670044,,AU,,LUT,
YLSM,Lismore Airport,-37.93330002,143.3500061,,AU,,,
YLSS,Lansdowne Airport,-25.04999924,146.2669983,,AU,,,
YLST,Leinster Airport,-27.84329987,120.7030029,1631,AU,,LER,
YLSY,Mount Lindsay Airport,-27.0182991,129.8849945,,AU,,,
YLTN,Laverton Airport,-28.61359978,122.4240036,1530,AU,,LVO,
YLTV,Latrobe Valley Airport,-38.207199,146.470001,180,AU,Morwell,TGN,
YLUC,Lucy Creek Airport,-22.4666996,136.2669983,,AU,,,
YLUI,Lucindale Airport,-36.97169876,140.352005,,AU,,,
YLUL,Mooleulooloo Airport,-31.63330078,140.5330048,,AU,,,
YLUW,Leeuwin Estate Airport,-34.020973,115.064471,,AU,,,
YLVB,Lovely Banks Airport,-38.03329849,144.3329926,,AU,,,
YLVD,Lake Everard Airport,-31.73329926,135.0269928,,AU,,,
YLVK,Laverak (Military) Airport,-19.32169914,146.802002,9,AU,,,
YLVT,"RAAF Williams, Laverton Base",-37.86360168,144.7460022,18,AU,Laverton,,
YLVY,Lake Varley Airport,-32.70830154,119.5130005,,AU,,,
YLWY,Lake Way Airport,-26.94499969,120.4700012,,AU,,,
YLYD,Lyndley Airport,-26.83329964,151.2330017,,AU,,,
YLYK,Lyndoch Airport,-34.62170029,138.9140015,,AU,,,
YLYN,Lyndon Airport,-23.63330078,115.2330017,,AU,,,
YLZI,Lizard Island Airport,-14.673273,145.454571,70,AU,,LZR,
YLZR,[Duplicate] Lizard Island Airport,-14.673273,145.454571,,AU,,LZR,
YMAA,Mabuiag Island Airport,-9.949999809,142.1829987,,AU,Mabuiag Island,UBB,
YMAC,Macumba Airport,-27.26169968,135.6380005,,AU,,,
YMAD,Madura Airport,-31.88330078,127.0329971,,AU,,,
YMAG,Manangatang Airport,-35.04999924,142.8670044,,AU,,,
YMAI,Manguri Airport,-28.97999954,134.371994,,AU,,,
YMAK,Mabel Creek Station Airport,-28.94169998,134.3329926,,AU,,,
YMAT,Mater Hospital Helipad,-27.48543,153.02839,180,AU,Brisbane,,YMAT
YMAU,Mount Augusta Airport,-24.29999924,116.9169998,,AU,,,
YMAV,Avalon Airport,-38.03939819,144.4689941,35,AU,Melbourne,AVV,
YMAY,Albury Airport,-36.06779861,146.9579926,539,AU,Albury,ABX,
YMBA,Mareeba Airport,-17.06920052,145.4190063,1560,AU,,MRG,
YMBD,Murray Bridge Airport,-35.06669998,139.227005,55,AU,,,
YMBL,Marble Bar Airport,-21.16329956,119.8330002,194,AU,,MBB,
YMBT,Mount Beauty Airport,-36.73157568,147.1689034,1100,AU,Mount Beauty,,
YMBU,Maryborough Airport,-37.03310013,143.7089996,766,AU,,,
YMBX,Mundrabilla Airport,-31.86720085,127.8539963,120,AU,Mundrabilla,,
YMBZ,Mount Ebenezer Airport,-25.16670036,132.6329956,,AU,,,
YMCE,Mount Clere Homestead Airport,-25.10000038,117.5830002,,AU,,,
YMCK,Mckinley Airport,-21.2833004,141.2879944,,AU,,,
YMCL,Mount Coolon Airport,-21.39170074,147.3249969,239,AU,,,
YMCO,Mallacoota Airport,-37.59830093,149.7200012,31,AU,,XMC,
YMCR,Manners Creek Airport,-22.10000038,137.9830017,,AU,,MFP,
YMCS,Macrossan Airport,-20.01670074,146.4830017,,AU,,,
YMCT,Millicent Airport,-37.58359909,140.3659973,56,AU,,MLR,
YMCU,Mount Mcclure Airport,-27.46999931,120.9169998,,AU,,,
YMDA,Mundubbera Airport,-25.5916996,151.3170013,122,AU,,,
YMDB,Mundabullangana Airport,-20.51670074,118.0670013,,AU,,,
YMDG,Mudgee Airport,-32.5625,149.6109924,1545,AU,Mudgee,DGE,
YMDI,Mandora Airport,-19.73830032,120.8379974,,AU,Mandora,MQA,
YMDK,Mount Riddock Airport,-23.0333004,134.6829987,,AU,,,
YMDN,Merredin Airport,-31.50499916,118.322998,396,AU,,,
YMDR,Minderoo Station Airport,-22,115.0500031,,AU,,,
YMDS,Macdonald Downs Airport,-22.44400024,135.1990051,,AU,,MNW,
YMDT,Mundrabilla Motel Airport,-31.82670021,128.2299957,,AU,,,
YMDV,Mount Davies Airport,-26.16670036,129.1329956,,AU,,,
YMDW,Maitland Downs Airport,-16.22330093,144.7030029,,AU,,,
YMDY,Mount Bundey Airport,-12.89000034,131.9080048,150,AU,,,
YMDZ,Mardi Station Airport,-21.20000076,115.9830017,,AU,,,
YMEB,Mount Eba Airport,-30.17609978,135.6710052,,AU,,,
YMED,Menindee Airport,-32.36669922,142.4049988,,AU,,,
YMEI,Mereenie Airport,-23.97669983,131.5619965,735,AU,,,
YMEK,Meekatharra Airport,-26.61170006,118.5479965,1713,AU,,MKR,
YMEL,Melton Airport,-37.61669922,144.5670013,204,AU,Melton,,
YMEN,Melbourne Essendon Airport,-37.72809982,144.9019928,282,AU,,MEB,
YMEO,Merton Airport,-36.967704,145.707616,1101,AU,Merton,,
YMEP,Merapah Airport,-13.7166996,142.4170074,,AU,,,
YMER,Merimbula Airport,-36.90859985,149.901001,7,AU,Merimbula,MIM,
YMES,RAAF Base East Sale,-38.09889984,147.1490021,23,AU,,,
YMEU,Merluna Airport,-13.0649,142.4536,276,AU,Merluna,MLV,
YMEW,Mingenew Airport,-29.26670074,115.4499969,,AU,,,
YMEY,Mullaley Airport,-31.10000038,149.9170074,,AU,,,
YMFD,Mansfield Airport,-37.06669998,146.1170044,1050,AU,,,
YMGB,Milingimbi Airport,-12.09440041,134.8939972,53,AU,Milingimbi Island,MGT,
YMGD,Maningrida Airport,-12.05609989,134.2339935,123,AU,Maningrida,MNG,
YMGG,Mulgathing Airport,-30.22920036,133.9859924,,AU,,,
YMGI,Mungindi Airport,-28.9666996,149.0579987,600,AU,,,
YMGN,Mount Gunson Airport,-31.45969963,137.173996,285,AU,Mount Gunson,GSN,
YMGO,Murgoo Airport,-27.36669922,116.4169998,,AU,,,
YMGR,Margaret River (Station) Airport,-18.62170029,126.8830032,289,AU,,MGV,
YMGS,Mount Morgans Airport,-28.78720093,122.0339966,,AU,,,
YMGT,Margaret River Airport,-33.93059921,115.0999985,374,AU,,MQZ,
YMGV,Musgrave Airport,-14.7757,143.5047,302,AU,Musgrave,MVU,
YMHB,Hobart International Airport,-42.83610153,147.5099945,13,AU,Hobart,HBA,
YMHL,Mount Holland Airport,-32.11830139,119.7679977,,AU,,,
YMHO,Mount House Airport,-17.05500031,125.7099991,289,AU,,MHO,
YMHP,Mackay Base Hospital Helipad,-21.14543,149.15445,34,AU,Mackay,,YMHP
YMHT,Mount Hart Station Airport,-16.81999969,124.9079971,,AU,,,
YMHU,McArthur River Mine Airport,-16.44249916,136.0839996,131,AU,McArthur River Mine,MCV,
YMHW,Mount Howitt Airport,-26.51169968,142.2830048,105,AU,,,
YMIA,Mildura Airport,-34.22919846,142.0859985,167,AU,Mildura,MQL,
YMIB,Mintabie Airport,-27.32830048,133.3049927,366,AU,,,
YMIG,Mittagong Airport,-34.46670151,150.5,,AU,,,
YMIJ,Minjilang Airport,-11.1583004,132.5469971,25,AU,,,
YMIL,Milgun Airport,-25.08329964,118.3330002,,AU,,,
YMIN,Minlaton Airport,-34.75,137.5330048,,AU,,XML,
YMIP,Mitchell Plateau Airport,-14.79139996,125.8239975,,AU,Mitchell Plateau,MIH,
YMIR,Miralwyn Airport,-30.149,147.327,,AU,,,
YMIS,Millrose Homestead Airport,-26.39999962,120.9499969,,AU,,,
YMIT,Mitchell Airport,-26.48329926,147.9369965,1144,AU,,MTQ,
YMIV,Mount Ive Airport,-32.44419861,136.0690002,,AU,,,
YMIX,Middalya Homestead Airport,-23.89999962,114.7669983,,AU,,,
YMJE,Mount James Airport,-24.61669922,116.9329987,,AU,,,
YMJM,Manjimup Airport,-34.26530075,116.1399994,940,AU,,MJP,
YMKA,Mararanka Homestead Airport,-14.93169975,133.125,,AU,,,
YMKB,Mukinbudin Airport,-30.93330002,118.25,,AU,,,
YMKT,Emkaytee (Unlic) Airport,-12.61670017,131.0500031,,AU,,,
YMLA,Malina Airport,-20.88330078,118.0329971,,AU,,,
YMLC,Mole Creek Airport,-41.53329849,146.3329926,,AU,,,
YMLD,Maitland Airport,-34.39279938,137.7169952,,AU,,,
YMLK,Minnamoolka Airport,-18.18330002,145.1670074,,AU,,,
YMLL,Millungera Airport,-19.85829926,141.5619965,,AU,,,
YMLN,Monolon Airport,-30.20000076,143.2330017,,AU,,,
YMLR,Muloorina Airport,-29.24670029,137.9100037,,AU,,,
YMLS,Miles Airport,-26.80830002,150.1750031,304,AU,,WLE,
YMLT,Launceston Airport,-41.54529953,147.2140045,562,AU,Launceston,LST,
YMLX,Milurie Homestead Airport,-27.58329964,121.7829971,,AU,,,
YMMB,Melbourne Moorabbin Airport,-37.97579956,145.102005,50,AU,Melbourne,MBW,
YMMI,Murrin Murrin Airport,-28.70529938,121.8909988,1535,AU,,,
YMML,Melbourne International Airport,-37.6733017,144.8430023,434,AU,Melbourne,MEL,
YMMN,Millmerran Airport,-27.86330032,151.2749939,,AU,,,
YMMT,Mount Margaret Airport,-26.93330002,143.3170013,,AU,,,
YMMU,Middlemount Airport,-22.80249977,148.7050018,547,AU,,MMM,
YMNA,Mount Allan Airport,-22.27499962,132.2169952,,AU,,,
YMNB,Mount Barry Airport,-28.23329926,135,,AU,,,
YMND,Maitland Airport,-32.70330048,151.4880066,85,AU,,MTL,
YMNE,Mount Keith Airport,-27.28639984,120.5550003,1792,AU,,WME,
YMNF,Manfred Airport,-26.45000076,116.5500031,,AU,,,
YMNG,Mangalore Airport,-36.88830185,145.1840057,467,AU,,,
YMNK,Monkira Airport,-24.81669998,140.5330048,107,AU,,ONR,
YMNN,Mount Denison Airport,-22.14170074,132.0700073,,AU,,,
YMNO,Maneroo Airport,-23.36669922,143.8829956,,AU,,,
YMNP,Murnpeowie Airport,-29.5916996,139.052002,,AU,,,
YMNS,Mount Swan Airport,-22.60000038,135.0169983,,AU,,,
YMNT,Mornington Station Airport,-17.39360046,126.2289963,,AU,,,
YMNW,Mount Weld Airport,-28.77169991,122.4400024,,AU,,,
YMNX,Minura Airport,-28.88330078,121.8000031,,AU,,,
YMNY,Morney Airport,-25.35829926,141.4329987,104,AU,,OXY,
YMOE,Moonaree Airport,-31.96610069,135.875,,AU,,,
YMOG,Mount Magnet Airport,-28.11610031,117.8420029,1354,AU,,MMG,
YMOM,Moulamein Airport,-35.05838561,144.0213203,233,AU,Moulamein,,
YMOO,Mooraberree Airport,-25.25,140.9830017,85,AU,,OOR,
YMOR,Moree Airport,-29.49889946,149.8450012,701,AU,Moree,MRZ,
YMOT,Moreton Airport,-12.44419956,142.6380005,,AU,Moreton,MET,
YMOU,Moura Airport,-24.61170006,149.9949951,147,AU,,,
YMPA,Minnipa Airport,-32.84329987,135.1450043,155,AU,,MIN,
YMPC,"RAAF Williams, Point Cook Base",-37.93220139,144.753006,14,AU,Point Cook,,
YMPE,Mount Cooper Airport,-20.51670074,146.7669983,,AU,,,
YMPH,Mount Elephant Airport,-37.90000153,143.1670074,,AU,,,
YMPK,Milton Park Airport,-23.36669922,133,,AU,,,
YMQA,Marqua Airport,-22.80579948,137.2510071,,AU,Marqua,MQE,
YMQD,Mount Mcquoid NDB,-33.110001,151.138,,AU,,,
YMRA,Maralinga Airport,-30.16329956,131.625,,AU,,,
YMRB,Moranbah Airport,-22.05780029,148.0769959,770,AU,Moranbah,MOV,
YMRE,Marree Airport,-29.66329956,138.0650024,50,AU,,RRE,
YMRS,Melrose Airport,-27.93330002,121.3000031,,AU,,,
YMRT,Mount Garnet Airport,-17.70000076,145.1499939,657,AU,,,
YMRW,Morawa Airport,-29.20170021,116.0220032,270,AU,,MWB,
YMRY,Moruya Airport,-35.89780045,150.1439972,14,AU,Moruya,MYA,
YMSF,Mount Sanford Station Airport,-16.97830009,130.5549927,231,AU,,MTD,
YMSK,Mount Skinner Airport,-22.18330002,134.1170044,,AU,,,
YMSO,Mount Sandon Airport,-31.38999939,151.4100037,1363,AU,,,
YMSP,Mount Surprise Airport,-18.12630081,144.2850037,,AU,,,
YMSS,Murchison Shire Airport,-26.91670036,115.9830017,,AU,,,
YMTA,Mittebah Airport,-18.8093,137.0815,865,AU,,MIY,
YMTB,Muttaburra Airport,-22.58329964,144.5330048,230,AU,,UTB,
YMTC,Mount Clarence Airport,-28.83329964,134.3580017,,AU,,,
YMTG,Mount Gambier Airport,-37.74560165,140.7850037,212,AU,,MGB,
YMTI,Mornington Island Airport,-16.66250038,139.1779938,33,AU,,ONG,
YMTO,Monto Airport,-24.88579941,151.1000061,757,AU,,MNQ,
YMTP,Mount Hope Airport,-34.13669968,135.3379974,,AU,,,
YMTW,Martins Well Airport,-31.47360039,139.1109924,,AU,,,
YMTX,Mount Dare Airport,-26.06170082,135.246994,,AU,,,
YMTZ,Mount Elizabeth Airport,-16.43330002,126.0999985,,AU,,,
YMUA,Monduran Airport,-24.875,151.9170074,,AU,,,
YMUC,Muccan Station Airport,-20.65889931,120.0670013,300,AU,Muccan Station,MUQ,
YMUE,Mount Borradale Airport,-12.09829998,132.9069977,,AU,,,
YMUG,Mungeranie Airport,-28.00919914,138.6569977,,AU,Mungeranie,MNE,
YMUI,Murray Island Airport,-9.916669846,144.0549927,300,AU,Murray Island,MYI,YMUI
YMUJ,Munjina Airport,-22.36610031,118.6809998,,AU,,,
YMUK,Mulka Airport,-28.3477993,138.6499939,,AU,Mulka,MVK,
YMUL,Murray Field,-32.50830078,115.8420029,56,AU,,,
YMUP,Mulga Park Airport,-25.86000061,131.6499939,,AU,,MUP,
YMUR,Murwillumbah Airport,-28.33169937,153.4129944,,AU,,,
YMUX,Mileura Airport,-26.36669922,117.3330002,,AU,,,
YMVG,Mount Cavenagh Airport,-25.9666996,133.1999969,,AU,,MKV,
YMVH,Marvel Loch Airport,-31.4666996,119.5329971,,AU,,,
YMVM,Mangrove Mountain Airport,-33.285122,151.212738,920,AU,Mangrove Mountain,,
YMVN,Morven Airport,-26.39999962,147.1000061,,AU,,,
YMVR,Mount Vernon Station Airport,-24.23329926,118.2330017,,AU,,,
YMVY,Mount Valley Airport,-14.08329964,133.8170013,,AU,,,
YMWA,Mullewa Airport,-28.47500038,115.5169983,290,AU,,MXU,
YMWE,Mount Wedge Airport,-22.73719978,132.151001,559,AU,,,
YMWM,Mount William Airport,-37.29549582,142.6033974,,AU,,,
YMWO,Mahanewo Airport,-31.71829987,136.4329987,,AU,,,
YMWT,Moolawatana Airport,-29.9069,139.765,265,AU,Moolawatana Station,MWT,
YMWX,Marion Downs Airport,-23.36669922,139.6670074,,AU,,MXD,
YMYB,Maryborough Airport,-25.51329994,152.7149963,38,AU,,MBH,
YMYH,Mallapunyah Springs Airport,-16.9666996,135.7830048,,AU,,,
YMYI,Marymia Airport,-25.09329987,119.7549973,,AU,,,
YMYR,Myroodan Station Airport,-18.11669922,124.2669983,,AU,,,
YMYT,Merty Merty Airport,-28.58329964,140.3170013,,AU,,RTY,
YMYV,Maryvale Airport,-24.65999985,134.0319977,,AU,,,
YMYW,Murray Downs Airport,-21.04829979,134.6829987,,AU,,,
YMYY,Mary Valley Airport,-15.05000019,143.75,,AU,,,
YMZI,Menzies Airport,-29.66670036,121.0169983,,AU,,,
YNAB,Nabarlek Airport,-12.30830002,133.3130035,,AU,,,
YNAN,Nanango Airport,-26.69000053,151.9830017,,AU,,,
YNAP,Nappa Merrie Airport,-27.55830002,141.1329956,55,AU,,NMR,
YNAR,Narrandera Airport,-34.70220184,146.5119934,474,AU,Narrandera,NRA,
YNAU,Nannup Airport,-34.03329849,115.7330017,,AU,,,
YNBR,Narrabri Airport,-30.31920052,149.8269959,788,AU,Narrabri,NAA,
YNCD,Noccundra Airport,-27.79999924,142.5829926,,AU,,,
YNCS,New Crown Airport,-25.66670036,134.8329926,,AU,,,
YNDG,Newdegate Airport,-33.11669922,119,,AU,,,
YNDR,Nundroo Airport,-31.78000069,132.2230072,,AU,,,
YNDS,Natal Downs Airport,-21.08329964,146.1499939,,AU,,,
YNES,Nelson Springs Airport,-17.29999924,129.2830048,,AU,,,
YNGB,Nagambie Airport,-36.73830032,145.125,,AU,,,
YNGU,Ngukurr Airport,-14.72280025,134.746994,45,AU,,RPM,
YNHE,Newhaven Airport,-38.53329849,145.3170013,,AU,,,
YNHL,Nhill Airport,-36.30970001,141.6410065,454,AU,,,
YNHP,Northampton Airport,-28.35000038,114.6829987,,AU,,,
YNHS,Nambucca Heads Airport,-30.64999962,153,,AU,Nambucca Heads,NBH,
YNHV,New Haven Airport,-22.72830009,131.1450043,,AU,,,
YNIC,Nicholson Airport,-18.04999924,128.8999939,,AU,,NLS,
YNIG,Nonning Airport,-32.52190018,136.4940033,,AU,,,
YNIN,Meningie Airport,-35.70000076,139.3329926,,AU,,,
YNKA,Noonkanbah Airport,-18.49469948,124.8519974,,AU,,NKB,
YNMN,New Moon Airport,-19.2,145.773,1099,AU,Basalt,NMP,YNMN
YNNT,Nantarra Airport,-22.5333004,115.5,,AU,,,
YNOC,Nockatunga Airport,-27.7166996,142.7120056,,AU,,,
YNOF,Norfolk Airport,-19.33329964,138.3329926,,AU,,,
YNON,Noondoonia Homestead Airport,-32.28329849,123.6669998,,AU,,,
YNOO,Nooyeah Downs Airport,-28.04999924,143.5829926,,AU,,,
YNOR,Norwood Airport,-34.25,144.3329926,,AU,,,
YNPA,Nilpinna Airport,-28.48329926,135.8999939,,AU,,,
YNPB,Napperby Airport,-22.5312,132.7632,2135,AU,Napperby,NPP,
YNPD,Napier Downs Airport,-17.31669998,124.8499985,,AU,,,
YNPU,Nepabunna Airport,-30.60330009,138.947998,,AU,,,
YNRB,Narembeen Airport,-32.11669922,118.4169998,305,AU,,,
YNRC,Naracoorte Airport,-36.98529816,140.7250061,169,AU,,NAC,
YNRG,Narrogin Airport,-32.93000031,117.0800018,329,AU,Narrogin,NRG,
YNRH,Newcastle Regional Heliport,-32.87909,151.72803,20,AU,Newcastle,,YNRH
YNRL,Naryilco Airport,-28.54999924,141.9170074,,AU,,,
YNRM,Narromine Airport,-32.21469879,148.2250061,782,AU,,QRM,
YNRR,Nyrripi Airport,-22.64529991,130.5650024,,AU,,,
YNRV,Ravensthorpe Airport,-33.79719925,120.2080002,197,AU,,RVT,
YNSH,Noosa Airport,-26.42329979,153.0630035,1,AU,,NSV,
YNSM,Norseman Airport,-32.20999908,121.7549973,263,AU,,NSM,
YNTM,Northam Airport,-31.62999916,116.6829987,152,AU,,,
YNTN,Normanton Airport,-17.68409,141.069664,73,AU,Normanton,NTN,
YNUB,Nullabor Motel Airport,-31.44169998,130.9019928,67,AU,,NUR,
YNUD,Nammuldi Mine Airstrip,-22.39186,117.37623,267,AU,Nammuldi Mine,,
YNUE,Numery Airport,-23.98329926,135.3999939,,AU,,,
YNUJ,Nudjaburra Airport,-17.9666996,137.9329987,,AU,,,
YNUL,Nullagine Airport,-21.91329956,120.197998,381,AU,,NLL,
YNUM,Numbulwar Airport,-14.27169991,135.7169952,31,AU,,NUB,
YNUT,Nutwood Downs Airport,-15.8074,134.1459,500,AU,Nutwood Downs,UTD,
YNVE,Navarre Airport,-36.91669846,143.1000061,,AU,,,
YNVL,Normanville Airport,-35.78329849,143.6999969,,AU,,,
YNVR,Navarra Airport,-24.85000038,143.6999969,,AU,,,
YNWL,North Well Airport,-30.84609985,135.3090057,,AU,,,
YNWN,Newman Airport,-23.4178009,119.8030014,1724,AU,Newman,ZNE,
YNWT,Narwietooma Airport,-23.23329926,132.6329956,,AU,,,
YNYG,Nyang Airport,-23.0333004,115.0329971,,AU,,,
YNYM,Nymagee Airport,-32.04999924,146.3170013,,AU,,,
YNYN,Nyngan Airport,-31.55109978,147.2030029,569,AU,,NYN,
YNYP,Nypari Airport,-26.20000076,130.2330017,,AU,,,
YOAD,Old Andado Airport,-25.38330078,135.4170074,,AU,,,
YOAP,One Arm Point Airport,-16.43330002,123.0500031,,AU,,,
YOAS,The Oaks Airport,-34.08390045,150.5590057,909,AU,,,
YOAY,Oaky Creek Airport,-23.05999947,148.4949951,177,AU,,,
YOBE,Oberon Heliport,-33.7007,149.856,3612,AU,Oberon,,YOBE
YOBR,Old Bar Heritage Airport,-31.96529961,152.5910034,10,AU,,,
YODA,Ooldea Airport,-30.45669937,131.822998,,AU,,,
YODL,Ourdel Airport,-25.35000038,142.6329956,,AU,,,
YOEN,Oenpelli Airport,-12.32499981,133.0059967,30,AU,,OPI,
YOI,Opinaca Aerodrome,52.221944,-76.611944,692,CA,ÌälÌ©onore Mine,YOI,
YOIT,Orielton Airport,-22.06669998,144.1499939,,AU,,,
YOKE,Oakvale Airport,-22.26670074,145.9830017,,AU,,,
YOKV,Oak Valley Airport,-29.51670074,130.8670044,,AU,,,
YOLA,Colac Airport,-38.2867012,143.6799927,137,AU,,XCO,
YOLD,Olympic Dam Airport,-30.48500061,136.8769989,343,AU,Olympic Dam,OLP,
YOLW,Onslow Airport,-21.66830063,115.112999,7,AU,,ONS,
YOLY,Oxley Station Airport,-31.01329994,147.7109985,518,AU,,,
YOMI,Omicron Station Airport,-28.76670074,141.1999969,,AU,,,
YOMO,Omeo Airport,-37.09669876,147.5930023,,AU,,,
YOOB,Cooranbong Airport,-33.06011175,151.4618969,,AU,,,
YOOD,Oodnadatta Airport,-27.56170082,135.4470062,118,AU,,ODD,
YOOK,Cook Airport,-30.61829948,130.4060059,,AU,,,
YOOM,Moomba Airport,-28.09939957,140.1970062,143,AU,,MOO,
YOOO,Mooloola Homestead Airport,-16.33329964,131.5,,AU,,,
YORA,Moonerah Airport,-31.68939972,126.5859985,,AU,,,
YORB,Orbost Airport,-37.79000092,148.6100006,28,AU,,RBS,
YORG,Orange Airport,-33.38169861,149.1329956,3115,AU,Orange,OAG,
YORL,Orleans Farm Airport,-33.78329849,122.9499969,,AU,,,
YORR,Orroroo Airport,-32.77330017,138.6649933,381,AU,,,
YORT,Ooratippra Airport,-21.90579987,136.0690002,,AU,,,
YORV,Ord River Airport,-17.34079933,128.9120026,390,AU,Ord River,ODR,
YORW,Orient Well Airport,-29.19919968,121.4380035,,AU,,,
YOSB,Osborne Mine Airport,-22.08169937,140.5549927,285,AU,,OSO,
YOTN,Ootann Airport,-17.43330002,144.6329956,,AU,,,
YOUN,Youanmi Airport,-28.61499977,118.8420029,,AU,,,
YOUY,Ouyen Airport,-35.08901243,142.3544884,,AU,,OYN,
YPAC,Pacific Haven Airport,-25.23670006,152.5429993,,AU,,,
YPAD,Adelaide International Airport,-34.94499969,138.5310059,20,AU,Adelaide,ADL,
YPAG,Port Augusta Airport,-32.50690079,137.7169952,56,AU,,PUG,
YPAK,Pakenham Airport,-38.0992059,145.4878235,,AU,Pakenham,,
YPAM,Palm Island Airport,-18.75530052,146.5809937,28,AU,,PMK,
YPAY,Papunya Airport,-23.24670029,131.9029999,620,AU,,,
YPBH,Peterborough Airport,-38.59999847,142.9170074,,AU,,,
YPBO,Paraburdoo Airport,-23.17110062,117.7450027,1406,AU,Paraburdoo,PBO,
YPCC,Cocos (Keeling) Islands Airport,-12.18830013,96.83390045,10,CC,Cocos (Keeling) Islands,CCK,
YPCE,Pooncarie Airport,-33.36669922,142.5879974,50,AU,,,
YPCH,Patchewollock Airport,-35.36669922,142.1499939,,AU,,,
YPCM,Pickertaramoor Airstrip,-11.7622,130.8809,325,AU,Tiwi College,,YPCM
YPCS,Pinnacles Homestead Airport,-28.20000076,120.4329987,,AU,,,
YPDA,Parndana Airport,-35.807,137.264,545,AU,Kangaroo Island,PDN,YPDA
YPDI,Pandie Pandie Airport,-26.11669922,139.3999939,,AU,,PDE,
YPDN,Darwin International Airport,-12.41469955,130.8769989,103,AU,Darwin,DRW,
YPDO,Pardoo Airport,-20.11750031,119.5899963,,AU,Pardoo,PRD,
YPDY,Padthaway Station Airport,-36.61669922,140.4830017,,AU,,,
YPEA,RAAF Base Pearce,-31.6678009,116.0149994,149,AU,Bullsbrook,,
YPEC,Lake Macquarie Airport,-33.0667,151.647995,2,AU,,BEO,
YPED,RAAF Base Edinburgh,-34.70249939,138.6210022,67,AU,Adelaide,,
YPEF,Penfield Airfield,-37.51330185,144.697998,1150,AU,Sunbury,,
YPFT,Cooma/Polo Flat (Unlic) Airport,-36.22999954,149.1499939,823,AU,,,
YPGH,Pigeon Hole Airport,-16.81,131.219,,AU,,,
YPGV,Gove Airport,-12.26939964,136.8179932,192,AU,Nhulunbuy,GOV,
YPID,Phillip Island Airport,-38.52330017,145.3269958,13,AU,,,
YPIN,Pinnacle Airport,-15.66670036,143.5500031,,AU,,,
YPIR,Port Pirie Airport,-33.23889923,137.9949951,40,AU,,PPI,
YPIX,Pia Airport,-27.19169998,116.2919998,,AU,,,
YPIY,Pingelly Airport,-32.54000092,117.072998,,AU,,,
YPJI,Perenjori Airport,-29.43330002,116.2829971,,AU,,,
YPJT,Perth Jandakot Airport,-32.09749985,115.8809967,99,AU,Perth,JAD,
YPKA,Karratha Airport,-20.71220016,116.7730026,29,AU,Karratha,KTA,
YPKE,Peake Airport,-28.25,135.8999939,,AU,,,
YPKG,Kalgoorlie Boulder Airport,-30.7894001,121.461998,1203,AU,Kalgoorlie,KGI,
YPKH,Peak Hill Airport,-32.75,148.1999969,,AU,,,
YPKI,Parakylia Airport,-30.39999962,136.3919983,,AU,,,
YPKL,Puckapunyal (Military) Airport,-37,145.0630035,168,AU,,,
YPKS,Parkes Airport,-33.13140106,148.2389984,1069,AU,Parkes,PKE,
YPKT,Port Keats Airport,-14.25,129.529007,91,AU,,PKT,
YPKU,Kununurra Airport,-15.77810001,128.7079926,145,AU,Kununurra,KNX,
YPLC,Port Lincoln Airport,-34.6053009,135.8800049,36,AU,Port Lincoln,PLO,
YPLE,Plenty Airport,-37.72330093,145.1130066,,AU,Melbourne,,
YPLG,Pilliga Airport,-30.36669922,148.8829956,,AU,,,
YPLI,Palmers Island/Yamba Airport,-29.44580078,153.2669983,,AU,,,
YPLL,Peak Hill Airport,-25.60000038,118.6829987,,AU,,,
YPLM,Learmonth Airport,-22.23559952,114.0889969,19,AU,Exmouth,LEA,
YPLU,Plutonic Airport,-25.33329964,119.4250031,,AU,,,
YPMB,Plumbago Airport,-32.05329895,139.871994,,AU,,,
YPME,Palmer Airport,-12.83329964,130.9329987,,AU,,,
YPMH,Prominent Hill Airport,-29.716,135.5244,745,AU,OZ Minerals Prominent Hill Mine,PXH,
YPMP,Pormpuraaw Airport,-14.896451,141.60908,10,AU,Pormpuraaw,EDR,
YPMQ,Port Macquarie Airport,-31.43580055,152.8630066,12,AU,Port Macquarie,PQQ,
